smiles,bandgap_chain,mfp_MQNs13,mfp_MQNs14,mfp_MQNs15,mfp_MQNs16,mfp_MQNs17,mfp_MQNs18,mfp_MQNs19,mfp_MQNs20,mfp_MQNs21,mfp_MQNs22,mfp_MQNs23,mfp_MQNs24,mfp_MQNs25,mfp_MQNs26,mfp_MQNs27,mfp_MQNs28,mfp_MQNs29,mfp_MQNs30,mfp_MQNs31,mfp_MQNs32,mfp_MQNs33,mfp_MQNs34,mfp_MQNs35,mfp_MQNs36,mfp_MQNs37,mfp_MQNs38,mfp_MQNs39,mfp_MQNs40,mfp_MQNs41,mfp_MQNs42,mfp_NumAromaticRings,mfp_NumAliphaticRings,mfp_Chi0n,mfp_Chi0v,mfp_Chi1n,mfp_Chi1v,mfp_Chi2n,mfp_Chi2v,mfp_HallKierAlpha,mfp_tpsa
[*]CC([*])c1ccc(Cl)c(Cl)c1,2.4525,0.6666666666666666,0.0,0.0,0.1666666666666666,0.1666666666666666,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.1111111111111111,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0555555555555555,0.0,0.7086627192232474,0.3482103798919646,0.3543313596116237,0.1741051899459823,0.0834980262782903,0.1254940788348711,0.0111111111111111,0.0
[*]C(F)(F)C([*])(F)c1ccccc1,5.4751,0.6666666666666666,0.0,0.0,0.1666666666666666,0.1666666666666666,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.1111111111111111,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0555555555555555,0.0,0.6741051899459823,0.2852163010570934,0.3370525949729911,0.1426081505285467,0.0874662802465443,0.0874662802465443,0.055,0.0
[*]CC([*])c1ccc(C(=O)CCN2CCOCC2)cc1,3.3487,0.6923076923076923,0.0256410256410256,0.0,0.2307692307692307,0.0769230769230769,0.0,0.1538461538461538,0.1282051282051282,0.0769230769230769,0.0,0.0,0.0,0.0,0.0256410256410256,0.0,0.0256410256410256,0.1025641025641025,0.0256410256410256,0.1794871794871795,0.1025641025641025,0.0,0.0,0.0,0.0512820512820512,0.0,0.0,0.0,0.0,0.0,0.0,0.0256410256410256,0.0256410256410256,0.7631720558058381,0.2247105173442996,0.3854664827934803,0.116235713562711,0.0719520706751222,0.0719520706751222,0.0305128205128205,0.1893589743589743
[*]CC([*])c1ccc2ccccc2c1,3.4472,0.5833333333333334,0.0,0.0,0.25,0.2083333333333333,0.0,0.0833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0833333333333333,0.0,0.4166666666666667,0.0,0.0,0.0,0.0,0.0833333333333333,0.0,0.0,0.0,0.0,0.0833333333333333,0.0416666666666666,0.0833333333333333,0.0,0.75,0.25,0.3854166666666667,0.1354166666666666,0.0885416666666666,0.0885416666666666,0.0541666666666666,0.0
[*]CC([*])c1cccc(C)n1,4.9415,0.7,0.0,0.0,0.15,0.15,0.0,0.15,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.05,0.25,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.7723606797749979,0.2223606797749979,0.3848606797749979,0.1098606797749978,0.0654508497187473,0.0654508497187473,0.0425,0.161125
[*]CC([*])c1ccc(C)nc1,4.7592,0.7,0.0,0.0,0.15,0.15,0.0,0.15,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.05,0.25,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.7723606797749979,0.2223606797749979,0.3848606797749979,0.1098606797749978,0.0661106797749979,0.0661106797749979,0.0424999999999999,0.161125
[*]CC([*])n1cc2ccccc2n1,3.5251,0.5714285714285714,0.0,0.0,0.238095238095238,0.238095238095238,0.0,0.0952380952380952,0.0952380952380952,0.0952380952380952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0952380952380952,0.0476190476190476,0.3809523809523809,0.0,0.0,0.0,0.0476190476190476,0.0476190476190476,0.0,0.0,0.0,0.0,0.0952380952380952,0.0476190476190476,0.0952380952380952,0.0,0.7330679614761865,0.2568774852857103,0.3748009711071399,0.1367057330119017,0.0885246187797594,0.0885246187797594,0.0623809523809523,0.2121428571428571
[*]CC(CC([*])(C#N)C(=O)OC)c1ccccc1,5.5708,0.7419354838709677,0.032258064516129,0.032258064516129,0.0967741935483871,0.0967741935483871,0.0,0.1935483870967742,0.1612903225806451,0.0967741935483871,0.0,0.0,0.0,0.0,0.064516129032258,0.064516129032258,0.032258064516129,0.1612903225806451,0.0,0.1935483870967742,0.0,0.0,0.0,0.0,0.032258064516129,0.0,0.0,0.0,0.0,0.0,0.0,0.032258064516129,0.0,0.7343132314976673,0.2504422637557317,0.3656767494659926,0.1237412655950249,0.0766555790340716,0.0766555790340716,0.0587096774193548,0.4039516129032258
[*]CC([*])O,6.4144,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.2222222222222222,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8231386989404292,0.1564720322737625,0.3735969372995327,0.0504582383591035,0.0113402302906628,0.0113402302906628,0.0044444444444444,0.5619444444444445
[*]CC([*])C=O,4.3172,0.8,0.1,0.0,0.0,0.0,0.0,0.2,0.2,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7908248290463863,0.1908248290463863,0.3704124145231932,0.0704124145231931,0.0227062072615965,0.0227062072615965,0.033,0.42675
[*]CC([*])C(C)=O,5.4371,0.8461538461538461,0.0769230769230769,0.0,0.0,0.0,0.0,0.2307692307692307,0.1538461538461538,0.0769230769230769,0.0,0.0,0.0,0.0,0.0769230769230769,0.0,0.0769230769230769,0.2307692307692307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8006344838818357,0.1852498684972202,0.3810864727101485,0.0733941650178408,0.0349326265563024,0.0349326265563024,0.0253846153846153,0.3282692307692307
[*]CC([*])C#N,7.7739,0.7777777777777778,0.0,0.1111111111111111,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7719126217222176,0.2163570661666619,0.358178533083331,0.0804007553055532,0.0263114887638877,0.0263114887638877,0.0566666666666666,0.6608333333333333
[*]CC([*])(C)C#N,7.6507,0.8333333333333334,0.0,0.0833333333333333,0.0,0.0,0.0,0.1666666666666666,0.0833333333333333,0.0833333333333333,0.0,0.0,0.0,0.0,0.0833333333333333,0.0833333333333333,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7872677996249965,0.2039344662916631,0.3728005664791649,0.0811338998124982,0.0405669499062491,0.0405669499062491,0.0425,0.495625
[*]CC([*])n1c2ccccc2c2ccccc21,3.9624,0.5357142857142857,0.0,0.0,0.2857142857142857,0.25,0.0,0.0714285714285714,0.0357142857142857,0.0357142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0714285714285714,0.0,0.4642857142857143,0.0,0.0,0.0,0.0357142857142857,0.0714285714285714,0.0,0.0,0.0,0.0,0.1428571428571428,0.0714285714285714,0.1071428571428571,0.0,0.7302576284107128,0.2659719141249985,0.3811007283303548,0.1489578711874977,0.1033723996785684,0.1033723996785684,0.0628571428571428,0.0440178571428571
[*]CC([*])OC,5.5422,0.9166666666666666,0.0,0.0,0.0,0.0,0.0,0.25,0.1666666666666666,0.0833333333333333,0.0,0.0,0.0,0.0,0.0,0.0833333333333333,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8256873575386553,0.1590206908719885,0.3881873575386552,0.0548540242053219,0.0170103454359942,0.0170103454359942,0.0033333333333333,0.1922916666666666
[*]CC([*])OCC,5.5149,0.9333333333333332,0.0,0.0,0.0,0.0,0.0,0.2666666666666666,0.1333333333333333,0.0666666666666666,0.0,0.0,0.0,0.0,0.0,0.0666666666666666,0.0,0.2666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8272165526975909,0.1605498860309242,0.3938832193642575,0.0605498860309242,0.0204124145231931,0.0204124145231931,0.0026666666666666,0.1538333333333333
[*]CC([*])OCCCCC,5.8682,0.9583333333333334,0.0,0.0,0.0,0.0,0.0,0.2916666666666667,0.0833333333333333,0.0416666666666666,0.0,0.0,0.0,0.0,0.0,0.0416666666666666,0.0,0.2916666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8295103454359943,0.1628436787693276,0.4024270121026609,0.0690936787693276,0.0283827590769957,0.0283827590769957,0.0016666666666666,0.0961458333333333
[*]CC([*])OCCCCCC,5.7163,0.9629629629629628,0.0,0.0,0.0,0.0,0.0,0.2962962962962963,0.074074074074074,0.037037037037037,0.0,0.0,0.0,0.0,0.0,0.037037037037037,0.0,0.2962962962962963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.829935121869032,0.1632684552023653,0.404009195943106,0.0706758626097727,0.0298587488091813,0.0298587488091813,0.0014814814814814,0.0854629629629629
[*]CC([*])OC(C)=O,6.7973,0.8571428571428571,0.0714285714285714,0.0,0.0,0.0,0.0,0.2142857142857142,0.2857142857142857,0.1428571428571428,0.0,0.0,0.0,0.0,0.0714285714285714,0.0714285714285714,0.0714285714285714,0.2142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7726068986376947,0.2011783272091233,0.3651694596925567,0.079455173978271,0.0351129731283711,0.0351129731283711,0.0378571428571428,0.4696428571428571
[*]CC([*])OC(=O)CC,6.4816,0.8823529411764706,0.0588235294117647,0.0,0.0,0.0,0.0,0.2352941176470588,0.2352941176470588,0.1176470588235294,0.0,0.0,0.0,0.0,0.0588235294117647,0.0588235294117647,0.0588235294117647,0.2352941176470588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7833233282898663,0.1950880341722192,0.3742572020997526,0.0801395550409291,0.036269507282188,0.036269507282188,0.0311764705882352,0.3867647058823529
[*]C=CC(C)C([*])C(=O)OC,5.5526,0.8571428571428571,0.0952380952380952,0.0,0.0,0.0,0.0,0.238095238095238,0.1904761904761904,0.0952380952380952,0.0,0.0,0.0,0.0,0.0476190476190476,0.0476190476190476,0.1428571428571428,0.1904761904761904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.776976027663225,0.2055474562346536,0.3743986874140854,0.0886844016997997,0.0483104548181538,0.0483104548181538,0.0376190476190476,0.3130952380952381
[*]CC([*])OC=O,6.9115,0.8181818181818182,0.0909090909090909,0.0,0.0,0.0,0.0,0.1818181818181818,0.3636363636363636,0.1818181818181818,0.0,0.0,0.0,0.0,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.1818181818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7560451437207024,0.2105905982661569,0.3511247668814359,0.0783974941541631,0.0261324980513877,0.0261324980513877,0.0481818181818181,0.5977272727272728
[*]CC([*])OCc1ccccc1,5.0748,0.7272727272727273,0.0,0.0,0.1363636363636363,0.1363636363636363,0.0,0.1818181818181818,0.0909090909090909,0.0454545454545454,0.0,0.0,0.0,0.0,0.0,0.0454545454545454,0.0,0.1363636363636363,0.0,0.2727272727272727,0.0,0.0,0.0,0.0,0.0454545454545454,0.0,0.0,0.0,0.0,0.0,0.0,0.0454545454545454,0.0,0.7685567404756302,0.2231021950210847,0.3821931041119937,0.109465831384721,0.059372100811268,0.059372100811268,0.0372727272727272,0.1048863636363636
[*]CC([*])OC(=O)C(F)(F)F,6.7735,0.8571428571428571,0.0714285714285714,0.0,0.0,0.0,0.0,0.1428571428571428,0.2857142857142857,0.1428571428571428,0.0,0.0,0.0,0.0,0.2857142857142857,0.0714285714285714,0.0714285714285714,0.2142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6393135714253864,0.2821707142825291,0.2985227960864026,0.1199513675149739,0.0706671923457022,0.0706671923457022,0.0528571428571428,0.4696428571428571
[*]C=CC(C[*])OC,5.1557,0.875,0.0625,0.0,0.0,0.0,0.0,0.25,0.125,0.0625,0.0,0.0,0.0,0.0,0.0,0.0625,0.125,0.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8067655181539914,0.1817655181539914,0.3848905181539914,0.0723905181539914,0.0347616386154935,0.0347616386154935,0.01875,0.14421875
[*]C=CCC(C)(CC[*])C(=O)OC,5.4239,0.8888888888888888,0.074074074074074,0.0,0.0,0.0,0.0,0.2592592592592592,0.1481481481481481,0.074074074074074,0.0,0.0,0.0,0.0,0.037037037037037,0.037037037037037,0.1111111111111111,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7894998733676936,0.1969072807751009,0.3837915716924368,0.0874952753961405,0.0560933167104159,0.0560933167104159,0.0292592592592592,0.2435185185185185
[*]CC([*])CCc1ccc(C)cc1,4.9769,0.7777777777777778,0.0,0.0,0.1111111111111111,0.1111111111111111,0.0,0.1851851851851851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1851851851851851,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.037037037037037,0.0,0.0,0.0,0.0,0.0,0.0,0.037037037037037,0.0,0.7962962962962963,0.2037037037037037,0.3981481481481481,0.1018518518518518,0.0601851851851851,0.0601851851851851,0.0288888888888888,0.0
[*]CC([*])OCCCCCCCCCCCC,5.4484,0.9777777777777776,0.0,0.0,0.0,0.0,0.0,0.3111111111111111,0.0444444444444444,0.0222222222222222,0.0,0.0,0.0,0.0,0.0,0.0222222222222222,0.0,0.3111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8312944064547524,0.1646277397880858,0.4090721842325303,0.0757388508991969,0.0345819159521754,0.0345819159521754,0.0008888888888888,0.0512777777777777
[*]C(C)C([*])OC,5.311,0.9333333333333332,0.0,0.0,0.0,0.0,0.0,0.2666666666666666,0.1333333333333333,0.0666666666666666,0.0,0.0,0.0,0.0,0.0,0.0666666666666666,0.0,0.2666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8272165526975909,0.1605498860309242,0.3938832193642575,0.0605498860309242,0.0219416096821287,0.0219416096821287,0.0026666666666666,0.1538333333333333
[*]C1CC([*])(C#N)C1,6.7759,0.6153846153846154,0.0,0.0769230769230769,0.3076923076923077,0.0,0.0,0.0,0.0769230769230769,0.0769230769230769,0.0,0.0,0.0,0.0,0.0769230769230769,0.0769230769230769,0.0,0.0,0.0,0.0,0.3076923076923077,0.0,0.0769230769230769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0769230769230769,0.7651702765769198,0.2267087381153813,0.3825851382884599,0.1133543690576906,0.0662925691442299,0.0662925691442299,0.0392307692307692,0.4574999999999999
[*]C(C)C([*])O,6.1475,0.9166666666666666,0.0,0.0,0.0,0.0,0.0,0.25,0.1666666666666666,0.0833333333333333,0.0,0.0,0.0,0.0,0.0,0.0833333333333333,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8256873575386553,0.1590206908719885,0.3843643696413162,0.0586770121026609,0.0189218393846638,0.0189218393846638,0.0033333333333333,0.4214583333333333
[*]CC([*])C(=O)C(C)(C)C,5.3161,0.9090909090909092,0.0454545454545454,0.0,0.0,0.0,0.0,0.0909090909090909,0.0909090909090909,0.0454545454545454,0.0,0.0,0.0,0.0,0.0454545454545454,0.0,0.0454545454545454,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8140112859301756,0.1776476495665392,0.3956420066014514,0.0774601884196332,0.0547329156923605,0.0547329156923605,0.015,0.1939772727272727
[*]CC([*])C(=O)c1ccccc1O,1.6926,0.6666666666666666,0.0476190476190476,0.0,0.1428571428571428,0.1428571428571428,0.0,0.1904761904761904,0.1904761904761904,0.0952380952380952,0.0,0.0,0.0,0.0,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0952380952380952,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0476190476190476,0.0,0.0,0.0,0.0,0.0,0.0,0.0476190476190476,0.0,0.7293569800441775,0.2531665038537012,0.3603093609965584,0.1265832519268506,0.078964204307803,0.078964204307803,0.0623809523809523,0.444047619047619
[*]C([*])O,6.5244,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.3333333333333333,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8180413817439772,0.1513747150773105,0.3520620726159658,0.0340206908719885,0.0,0.0,0.0066666666666666,0.8429166666666666
[*]CC([*])SCCCC,4.6594,0.9523809523809524,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0476190476190476,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.828964204307803,0.2011783272091233,0.4003927757363744,0.105940231971028,0.026485057992757,0.0556456501687472,0.0166666666666666,0.0
[*]CC([*])SCC,4.983,0.9333333333333332,0.0,0.0,0.0,0.0,0.0,0.2666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0666666666666666,0.0,0.2666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8272165526975909,0.2149829914261059,0.3938832193642575,0.1149829914261059,0.0204124145231931,0.0612372435695794,0.0233333333333333,0.0
[*]C(F)(F)C([*])(F)OC(F)(F)C(F)(F)F,8.4702,0.9333333333333332,0.0,0.0,0.0,0.0,0.0,0.2,0.1333333333333333,0.0666666666666666,0.0,0.0,0.0,0.0,0.5333333333333333,0.0666666666666666,0.0,0.2666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4954642716358453,0.362130938302512,0.2280070788333847,0.1613404121667181,0.110047536396823,0.110047536396823,0.04,0.1538333333333333
[*]C(OC(F)(F)F)C([*])(F)F,8.3525,0.9166666666666666,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.1666666666666666,0.0833333333333333,0.0,0.0,0.0,0.0,0.4166666666666667,0.0833333333333333,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5665058879591666,0.3165058879591666,0.2585966227489109,0.1335966227489109,0.0758563076994973,0.0758563076994973,0.0325,0.1922916666666666
[*]C(F)C([*])(F)OC(F)(F)F,8.2674,0.9166666666666666,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.1666666666666666,0.0833333333333333,0.0,0.0,0.0,0.0,0.4166666666666667,0.0833333333333333,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5665058879591666,0.3165058879591666,0.2585966227489109,0.1335966227489109,0.0763332329955369,0.0763332329955369,0.0325,0.1922916666666666
[*]C(F)(F)C([*])(F)OC(F)(F)F,8.0507,0.9166666666666666,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.1666666666666666,0.0833333333333333,0.0,0.0,0.0,0.0,0.5,0.0833333333333333,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5146695940432688,0.3480029273766021,0.232678475790962,0.1493451424576287,0.0901598738022767,0.0901598738022767,0.0383333333333333,0.1922916666666666
[*]CC([*])SC,4.9974,0.9166666666666666,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0833333333333333,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8256873575386553,0.2270620726159657,0.3881873575386552,0.122895405949299,0.0170103454359942,0.0510310363079828,0.0291666666666666,0.0
[*]CC([*])(F)C(C)=O,4.5671,0.8461538461538461,0.0769230769230769,0.0,0.0,0.0,0.0,0.2307692307692307,0.1538461538461538,0.0769230769230769,0.0,0.0,0.0,0.0,0.1538461538461538,0.0,0.0769230769230769,0.2307692307692307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7527855971902377,0.2143240587286992,0.3571620293643496,0.0879312601335804,0.0494697216720419,0.0494697216720419,0.0307692307692307,0.3282692307692307
[*]CC([*])C(=O)c1ccc(Br)c(OC)c1,3.6104,0.7083333333333334,0.0416666666666666,0.0,0.125,0.125,0.0,0.2083333333333333,0.1666666666666666,0.0833333333333333,0.0,0.0,0.0,0.0,0.0833333333333333,0.0416666666666666,0.0416666666666666,0.125,0.0,0.25,0.0,0.0,0.0,0.0,0.0416666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0416666666666666,0.0,0.7164358772473731,0.3241857330438191,0.356306444675017,0.16018137257324,0.0812205249826851,0.1142621195475747,0.0345833333333333,0.2739583333333333
[*]CC([*])C(=O)c1ccc(C(C)(C)C)cc1,4.1556,0.78125,0.03125,0.0,0.09375,0.09375,0.0,0.09375,0.0625,0.03125,0.0,0.0,0.0,0.0,0.03125,0.0,0.03125,0.1875,0.0,0.1875,0.0,0.0,0.0,0.0,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.03125,0.0,0.7783827590769957,0.2158827590769957,0.3891913795384978,0.1079413795384978,0.0766913795384978,0.0766913795384978,0.0346875,0.133359375
[*]CC([*])C(=O)c1ccc(CC)cc1,4.2696,0.7307692307692307,0.0384615384615384,0.0,0.1153846153846153,0.1153846153846153,0.0,0.1923076923076923,0.0769230769230769,0.0384615384615384,0.0,0.0,0.0,0.0,0.0384615384615384,0.0,0.0384615384615384,0.1538461538461538,0.0,0.2307692307692307,0.0,0.0,0.0,0.0,0.0384615384615384,0.0,0.0,0.0,0.0,0.0,0.0,0.0384615384615384,0.0,0.7657018573255332,0.2272403188639947,0.3828509286627666,0.1136201594319973,0.0703509286627666,0.0703509286627666,0.0426923076923076,0.1641346153846153
[*]CC([*])OC(=O)c1ccc(OC(C)=O)cc1,4.5702,0.7037037037037037,0.074074074074074,0.0,0.1111111111111111,0.1111111111111111,0.0,0.1851851851851851,0.2962962962962963,0.1481481481481481,0.0,0.0,0.0,0.0,0.074074074074074,0.074074074074074,0.074074074074074,0.1111111111111111,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.037037037037037,0.0,0.0,0.0,0.0,0.0,0.0,0.037037037037037,0.0,0.7086293763650168,0.2641849319205723,0.350916476718207,0.1286942544959848,0.0772305674151984,0.0772305674151984,0.0681481481481481,0.487037037037037
[*]CC([*])OC(=O)c1cccc(Br)c1,4.1757,0.6666666666666666,0.0476190476190476,0.0,0.1428571428571428,0.1428571428571428,0.0,0.1428571428571428,0.1904761904761904,0.0952380952380952,0.0,0.0,0.0,0.0,0.0952380952380952,0.0476190476190476,0.0476190476190476,0.0952380952380952,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0476190476190476,0.0,0.0,0.0,0.0,0.0,0.0,0.0476190476190476,0.0,0.6997362406636645,0.3466884568119837,0.347683555819067,0.1711596638932266,0.0800268504905623,0.1177886728504362,0.0395238095238095,0.3130952380952381
[*]CC([*])OC(=O)c1ccccc1Cl,1.9134,0.6666666666666666,0.0476190476190476,0.0,0.1428571428571428,0.1428571428571428,0.0,0.1428571428571428,0.1904761904761904,0.0952380952380952,0.0,0.0,0.0,0.0,0.0952380952380952,0.0476190476190476,0.0476190476190476,0.0952380952380952,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0476190476190476,0.0,0.0,0.0,0.0,0.0,0.0,0.0476190476190476,0.0,0.6997362406636645,0.3071614285693051,0.347683555819067,0.1513961497718874,0.0800268504905623,0.098025158729097,0.0485714285714285,0.3130952380952381
[*]CC([*])OC(=O)c1cccc(Cl)c1,3.3503,0.6666666666666666,0.0476190476190476,0.0,0.1428571428571428,0.1428571428571428,0.0,0.1428571428571428,0.1904761904761904,0.0952380952380952,0.0,0.0,0.0,0.0,0.0952380952380952,0.0476190476190476,0.0476190476190476,0.0952380952380952,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0476190476190476,0.0,0.0,0.0,0.0,0.0,0.0,0.0476190476190476,0.0,0.6997362406636645,0.3071614285693051,0.347683555819067,0.1513961497718874,0.0800268504905623,0.098025158729097,0.0485714285714285,0.3130952380952381
[*]CC([*])OC(=O)c1ccc(Cl)cc1,2.1125,0.6666666666666666,0.0476190476190476,0.0,0.1428571428571428,0.1428571428571428,0.0,0.1428571428571428,0.1904761904761904,0.0952380952380952,0.0,0.0,0.0,0.0,0.0952380952380952,0.0476190476190476,0.0476190476190476,0.0952380952380952,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0476190476190476,0.0,0.0,0.0,0.0,0.0,0.0,0.0476190476190476,0.0,0.6997362406636645,0.3071614285693051,0.347683555819067,0.1513961497718874,0.0800268504905623,0.098025158729097,0.0485714285714285,0.3130952380952381
[*]CC([*])OC(=O)C(F)(F)C(F)(F)C(F)(F)F,6.4637,0.9,0.05,0.0,0.0,0.0,0.0,0.2,0.2,0.1,0.0,0.0,0.0,0.0,0.4,0.05,0.05,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5731123945996158,0.3231123945996157,0.2717624045614045,0.1467624045614045,0.1069063390857714,0.1069063390857714,0.051,0.32875
